ipeds_id,name,address,city,state,zip_code,website,phone,president_name,president_title,control_type,size_category,region
446561,Stanbridge University,2041 Business Ctr Dr Ste 107,Irvine,CA,92612,www.stanbridge.edu/,9.50E+13,Yasith Weerasuriya,Director of Training/CEO,Private for-profit,Small,Far West
446598,Universal College of Healing Arts,8702 North 30th Street,Omaha,NE,68112-1810,www.ucha.edu/,40255644562,Paulette Genthon,President,Private for-profit,Very small,Plains
446604,Uta Mesivta of Kiryas Joel,48 Bakertown Rd Suite 501,Monroe,NY,10950,utam.edu/,8.46E+12,David Schwartz,Financial Aid Admin,Private nonprofit,Small,Mid East
446640,Harrisburg University of Science and Technology,326 Market Street,Harrisburg,PA,17101-2208,www.harrisburgu.edu/,7179015100,Dr. Eric D. Darr,President and CEO,Private nonprofit,Small,Mid East
446774,Blue Ridge Community and Technical College,13650 Apple Harvest Drive,Martinsburg,WV,25403,https://www.blueridgectc.edu/,3042604380,Dr. Peter G. Checkovich,President,Public,Small,Southeast
446978,Colorado State University-System Office,"410 17th Street, Suite 2440",Denver,CO,80202,www.csusystem.edu/,3035346290,Anthony A. Frank,"Chancellor of the CSU System, President of CSU",Public,Unknown,Rocky Mountains
447014,Daytona College,425 South Nova Road,Ormond Beach,FL,32174-8445,daytonacollege.edu/,3862670565,Nancy Bradley,CEO,Private for-profit,Very small,Southeast
447023,Delta Technical College-Mississippi,6530  Interstate Blvd.,Horn Lake,MS,38637,www.deltatechnicalcollege.com/,6622801443,Tom Pullin,Campus President,Private for-profit,Small,Southeast
447050,United States University,"404 Camino del Rio South, Suite 102",San Diego,CA,92108,https://www.usuniversity.edu/,6198764250,Steven Stargardter,President,Private for-profit,Small,Far West
447148,Empire Beauty School-Avondale,9945 W McDowell Road #112,Avondale,AZ,85323,www.empire.edu/,8009204593,Franklin K. Schoeneman,Chairman/CEO,Private for-profit,Very small,Southwest
447166,Empire Beauty School-Littleton,8996 W. Bowles Ave. # E-F,Littleton,CO,80123,www.empire.edu/,8009204593,Franklin K. Schoeneman,Chairman/CEO,Private for-profit,Very small,Rocky Mountains
447175,Empire Beauty School-Aurora,16800 E. Mississippi Ave.,Aurora,CO,80017,www.empire.edu/,8009204593,Franklin K. Schoeneman,Chairman/CEO,Private for-profit,Very small,Rocky Mountains
447263,Joyce University of Nursing and Health Sciences,12257 South Business Park Drive,Draper,UT,84020-6545,www.joyce.edu/,8018161444,John Smith-Coppes,CEO,Private for-profit,Small,Rocky Mountains
447351,San Joaquin Valley College-Modesto,5380 Pirrone Road,Salida,CA,95368-9090,www.sjvc.edu/,5597349000,Nick Gomez,President,Private for-profit,Very small,Far West
447421,Eagle Gate College-Layton,915 N 400 W,Layton,UT,84041,www.eaglegatecollege.edu/,8775944955,Don Corvin,Sr. Vice President of Compliance,Private for-profit,Very small,Rocky Mountains
447449,Academy of Hair Design-Jasper,348 Spring Hill St,Jasper,TX,75951,lufkinhairdesign.com/,4093848200,Minnie Richey,Terri Parker,Private for-profit,Very small,Southwest
447467,Unitech Training Academy-West Monroe,111 Crosley Street,West Monroe,LA,71291,www.unitechta.edu/,3379884042,Noah Brandon,CEO,Private for-profit,Very small,Southeast
447582,New River Community and Technical College,280 University Drive,Beaver,WV,25813-8987,https://www.newriver.edu/,3049295450,Dr. Bonny B. Copenhaver,President,Public,Small,Southeast
447591,The College of Health Care Professions-Southwest Houston,7322 SOUTHWEST FREEWAY SUITE 110,Houston,TX,77074,www.chcp.edu/,7134702427,Eric Bing,CEO,Private for-profit,Very small,Southwest
447607,UEI College-Chula Vista,"1261 Third Avenue, Suite A",Chula Vista,CA,91911-3262,https://www.uei.edu/,6194094111,Fardad Fateri,Chief Executive Officer,Private for-profit,Small,Far West
447616,UEI College-West Covina,339 N. Azusa Avenue,West Covina,CA,91731-2806,https://www.uei.edu/,6269279000,Fardad Fateri,Chief Executive Officer,Private for-profit,Small,Far West
447689,Georgia Gwinnett College,1000 University Center Lane,Lawrenceville,GA,30043,www.ggc.edu/,6784075000,Dr. Jann L. Joseph,President,Public,Large,Southeast
447698,Phoenix Institute of Herbal Medicine & Acupuncture,301 E Bethany Home Rd Ste A100,Phoenix,AZ,85012,www.pihma.edu/,6022741885,Catherine Niemiec,President,Private for-profit,Very small,Southwest
447704,Tucson College of Beauty,3955 N Flowing Wells Rd,Tucson,AZ,85705,tucsoncollegeofbeauty.com/,5208878262,Rochelle Carr,Director,Private for-profit,Very small,Southwest
447713,California Career College,7003 Owensmouth Avenue,Canoga Park,CA,91303-2006,www.californiacareercollege.edu/,8187101310,Susan Naimi,CEO,Private for-profit,Very small,Far West
447722,Palladium Technical Academy Inc,10229 Lower Azusa Rd.,Temple City,CA,91780,palladium.edu/,6264440880,Amir Shafe,Director,Private for-profit,Very small,Far West
447731,Los Angeles College of Aesthetics,1517 S Western Ave,Los Angeles,CA,90006,www.palacebeautycollege.com/,3237312075,Byung D. Cho,Director,Private for-profit,Very small,Far West
447759,National Polytechnic College,4105 South Street,Lakewood,CA,90712,https://npcollege.edu/,8882432493,David Maddahi,CEO/President,Private for-profit,Very small,Far West
447768,American Career College-Ontario,3130 East Sedona Court,Ontario,CA,91764,https://americancareercollege.edu/,9497834800,David Pyle,Chief Executive Officer,Private for-profit,Small,Far West
447777,Asher College,1215 Howe Ave,Sacramento,CA,95825,www.asher.edu/,9166499600,Kat Johnson,Director of Compliance,Private for-profit,Very small,Far West
447795,American Institute of Massage Therapy,"1560 Brookhollow Drive, Suite 222",Santa Ana,CA,92705-5411,www.aimtinc.com/,7144327879,Thanh H. Nguyen,Chief Operating Officer,Private for-profit,Very small,Far West
447801,University of East-West Medicine,595 Lawrence Expressway,Sunnyvale,CA,94085-3922,www.uewm.edu/,4087331878,Ying Qiu Wang,President,Private for-profit,Very small,Far West
447810,Blake Austin College,611 Orange Dr Ste K,Vacaville,CA,95687,www.blakeaustincollege.edu/,7074550557,Brent L. Mills,Owner / President,Private for-profit,Very small,Far West
447847,Aviator College of Aeronautical Science and Technology,3800 St Lucie Blvd,Fort Pierce,FL,34946,www.aviator.edu/,7724664822,Michael E. Cohen,President,Private for-profit,Very small,Southeast
447865,Trendsetters School of Beauty & Barbering,5486 Normandy Blvd.,Jacksonville,FL,32205,trendsettersjax.com/,9043884606,Barbara Collier,Director of administrations,Private for-profit,Very small,Southeast
447883,American Institute of Beauty,3665 East Bay Drive Suite 164,Largo,FL,33771,www.aibschool.edu/,7275322125,Michael Halmon,President,Private for-profit,Very small,Southeast
447892,North Florida Cosmetology Institute,2424 Allen Rd,Tallahassee,FL,32312,cosmetologyinst.com/,8508785269,Anita Coppedge,Owner / President,Private for-profit,Very small,Southeast
447908,Florida Academy of Health & Beauty,2901 West Oakland Park Blvd B16,Oakland Park,FL,33311,flacademyofbeauty.edu/,9545639098,Thomas Thompson,Chief Administrator,Private for-profit,Very small,Southeast
447917,Augusta School of Massage,608 Ponder Place Dr,Evans,GA,30809,www.augustamassage.com/,7068634799,Leigh Ann Keels,Director,Private for-profit,Very small,Southeast
447935,ATA College,10200 Linn Station Rd Ste 125,Louisville,KY,40223,www.ata.edu/,5023718330,Ellie Mikel,Chief Operations Officer/Campus Director,Private for-profit,Very small,Southeast
447953,SUM Bible College and Theological Seminary,1101 Investment Blvd. #200,El Dorado Hills,CA,95762,www.sum.edu/,9163061628,George Neau,Chancellor/President,Private nonprofit,Very small,Far West
447962,Compass Career College,"42353 Deluxe Plaza, Suite 16",Hammond,LA,70403,www.compasscareercollege.net/,9854192050,Sarah Dugas,Director,Private for-profit,Very small,Southeast
447971,Hair Expressions Academy,12450 Parklawn Dr 2nd fl,Rockville,MD,20852,www.paulmitchell.edu/rockville,3019848182,Ed Ruiz,Owner/Director,Private for-profit,Very small,Mid East
447980,Nuvo College of Cosmetology,919 w Norton Ave,Norton Shores,MI,49441,www.tcbeautycollege.com/,2317997500,Jennifer Collins,Director of Education,Private for-profit,Very small,Great Lakes
447999,WellSpring School of Allied Health-Kansas City,9140 Ward Pkwy Ste 100,Kansas City,MO,64114-3313,www.wellspring.edu/,8165239140,Donald M Farquharson,Executive Director,Private for-profit,Very small,Plains
448026,The Salon Professional Academy-Fargo,4377 15th Ave South,Fargo,ND,58103,www.tspafargo.com/,7014519100,Jodi Brown,President,Private for-profit,Very small,Plains
448071,Aveda Arts & Sciences Institute-New York,233 Spring St,New York,NY,10013,avedaarts.edu/,2128071492,Kalli Blackwell,General Manager,Private for-profit,Very small,Mid East
448123,MyrAngel Beauty Institute,57 Calle Munoz Rivera Sur,San Lorenzo,PR,754,myrangelbeautyinstitute.com/,7877360435,Carlos R. Badillo,President,Private for-profit,Very small,Outlying Areas
448196,Texas Health School,11511 Katy Fwy Ste 200,Houston,TX,77079,ths.edu/,7139329333,David Hawk,President,Private for-profit,Very small,Southwest
448220,Paul Mitchell the School-Logan,"1300 N Main Street, Suite 1136",Logan,UT,84341,paulmitchell.edu/logan,4357523599,Ryan Claybaugh,Owner,Private for-profit,Very small,Rocky Mountains
448239,Careers Unlimited,1176 South 1480 West,Orem,UT,84058,www.ucdh.edu/,8014268234,Cinda Eresuma,Financial Aid Director,Private for-profit,Very small,Rocky Mountains
448248,Mountainland Technical College,2301 West Ashton Blvd.,Lehi,UT,84043,https://mtec.edu/,8017534100,Clay E. Christensen,Campus President,Public,Small,Rocky Mountains
448257,Avi Career Training,10130-a Colvin Run Rd,Great Falls,VA,22066,www.avicareertraining.com/,7037592200,Naheed Ghassemi,President,Private for-profit,Very small,Southeast
448275,Mountain State School of Massage,601 50th St,Charleston,WV,25304,www.mtnstmassage.com/,3049268822,Robert Rogers,Executive Director,Private for-profit,Very small,Southeast
448336,Arkansas State University System,"501 Woodlane Drive, Suite 600",Little Rock,AR,72201,www.asusystem.edu/,5016601000,Dr. Robin Myers,President,Public,Unknown,Southeast
448372,San Joaquin Valley College-Rancho Cordova,11050 Olson Drive,Rancho Cordova,CA,95670-5642,www.sjvc.edu/,5597349000,Nick Gomez,President,Private for-profit,Very small,Far West
448381,San Joaquin Valley College-Central Administrative Office,3828 W. Caldwell Ave.,Visalia,CA,93277,www.sjvc.edu/,5597349000,Nick Gomez,President,Private for-profit,Unknown,Far West
448424,Broken Arrow Beauty College,11122 E 71st St,Tulsa,OK,74133,www.babeautycollege.com/,9182948627,Frances Sells,President,Private for-profit,Very small,Southwest
448433,Universal Technical Institute of Northern California Inc,4100 Duckhorn Drive,Sacramento,CA,95834,www.uti.edu/,8005081153,Tess Dubois-Carey,Campus President,Private for-profit,Small,Far West
448594,Lemoore College,555 College Avenue,Lemoore,CA,93245,https://www.westhillscollege.com/lemoore/,5599253000,James Preston,President,Public,Small,Far West
448600,Stautzenberger College-Brecksville,8001 Katherine Boulevard,Brecksville,OH,44141,https://www.sctoday.edu/,4408381999,Rachelle McNeely,Campus Director,Private for-profit,Very small,Great Lakes
448637,West Hills Community College District,275 Phelps Avenue,Coalinga,CA,93210,https://www.westhillscollege.com/,5599342100,Kristin Clark,Chancellor,Public,Unknown,Far West
448646,Unitech Training Academy-Houma,6007 West Park Avenue,Houma,LA,70364,www.unitechta.edu/,3379884042,Noah Brandon,CEO,Private for-profit,Very small,Southeast
448673,Rasmussen University-Illinois,"6000 East State Street, 4th Floor",Rockford,IL,61108-2513,https://rasmussen.edu/,8153164800,Paula Singer,President & Chief Academic Officer,Private for-profit,Small,Great Lakes
448691,International Institute for Restorative Practices,531 Main Street,Bethlehem,PA,18018,iirp.edu/,6108079221,"Linda Kligman, Ph.D.",President,Private nonprofit,Very small,Mid East
448770,Automotive Training Center-Warminster,900 Johnsville Blvd,Warminster,PA,18974,www.autotraining.edu/,2152591900,Richard A. Hiscox,President,Private for-profit,Very small,Mid East
448798,Empire Beauty School-Milwaukee,5655 South 27th St,Milwaukee,WI,53221,www.empire.edu/,8009204593,Franklin K. Schoeneman,Chairman/CEO,Private for-profit,Very small,Great Lakes
448859,Triangle Tech Inc-Bethlehem,3184 Airport Road,Bethlehem,PA,18017,https://www.triangle-tech.edu/,6102662910,Joseph Brady,School Director,Private for-profit,Very small,Mid East
448895,Milan Institute-Clovis,"731 W Shaw Ave, Suite A",Clovis,CA,93612,www.milaninstitute.edu/,5593232800,Gary Yasuda,President,Private for-profit,Very small,Far West
449038,Strayer University-Florida,5650 Breckenridge Park Drive Suite 300,Tampa,FL,33610,www.strayer.edu/campus-locations/florida/tampa-east,8774457180,Andrea Backman,President,Private for-profit,Small,Southeast
449074,Pima Medical Institute-Renton,555 South Renton Village Place Suite 110,Renton,WA,98057,https://pmi.edu/,4252289600,Joe Burgmeier,Campus Director,Private for-profit,Very small,Far West
449083,CBT Technology Institute-Main Campus,8230 W Flagler St.,Miami,FL,33144,www.cbt.edu/,7866938802,Luis Llerena,President/CEO,Private for-profit,Very small,Southeast
449092,CBT Technology Institute-Hialeah,935 West 49 Street # 203,Hialeah,FL,33012,www.cbt.edu/,3.05E+12,Luis Llerena,President/CEO,Private for-profit,Very small,Southeast
449135,Dewey University-Juana Díaz,"Bo. Lomas, Road 149, Km. 67.02",Juana Diaz,PR,910,dewey.edu/,78771089990,GILARIE VALE,Director,Private nonprofit,Very small,Outlying Areas
449250,The College of Health Care Professions-San Antonio,4738 N. W. Loop 410,San Antonio,TX,78229,chcp.edu/,2102983600,Eric Bing,CEO,Private for-profit,Very small,Southwest
449311,Brittany Beauty Academy,210 East 188th St,Bronx,NY,10458,https://brittanyacademy.edu/,7182200400,Gary R. Ferrara,President/CEO,Private for-profit,Very small,Mid East
449320,Lincoln Technical Institute-Whitestone,15-30 Petracca Pl,Whitestone,NY,11357,www.lincolntech.edu/campus/queens-ny,7.19E+14,Jason Honecker,Campus President,Private for-profit,Very small,Mid East
449339,American Public University System,111 W Congress St,Charles Town,WV,25414,https://www.apus.edu/,8777552787,Mr. Nuno Fernandes,President,Private for-profit,Very large,Southeast
449348,Huntsville Bible College,906 Oakwood Ave,Huntsville,AL,35811,www.huntsvillebiblecollege.org/,2564697536,John L. Clay,President,Private nonprofit,Very small,Southeast
449357,Beaumont Adult School,1575 Cherry Ave,Beaumont,CA,92223,bas.beaumontusd.us/,9518456012,Mays Kakish,Superintendent,Public,Very small,Far West
449384,Gnomon,1015 N Cahuenga Blvd Ste 54301,Hollywood,CA,90038,https://www.gnomon.edu/,3234666663,Darrin Krumweide,Chief Adminstrator Officer,Private for-profit,Very small,Far West
449393,Coachella Valley Beauty College,79450 Highway 111,La Quinta,CA,92253,www.cvbeautycollege.com/,7607725950,Denise Harker,Financial Aid Officer,Private for-profit,Very small,Far West
449445,Valley College of Medical Careers,8399 Topanga Canyon Blvd Ste 200,West Hills,CA,91304,www.valleycollegeofmedicalcareers.info/,8188839002,Ronny Sussman,Campus Director,Private for-profit,Very small,Far West
449454,Academy of Natural Therapy Inc,625 8th Ave,Greeley,CO,80631-9441,www.natural-therapy.com/,9703521181,James Mongan,CEO / Owner,Private for-profit,Very small,Rocky Mountains
449463,Academy Di Capelli-School of Cosmetology,950 Yale Ave Unit 20,Wallingford,CT,6492,www.academydicapelli.com/,20329494960,Christine Papale,CEO,Private for-profit,Very small,New England
449472,Delaware Learning Institute of Cosmetology,32448 Royal Blvd. Suite A,Dagsboro,DE,19939,delawarecosmetology.com/,3027326704,John H. Cook,School Owner/ Director,Private for-profit,Very small,Mid East
449481,Dragon Rises College of Oriental Medicine,"1000 NE 16th Ave., Building F",Gainesville,FL,32601,www.dragonrises.edu/,3523712833,Karen Martin-Brown,Director/CEO,Private nonprofit,Very small,Southeast
449490,Palm Beach Academy of Health & Beauty,2601 S. Military Trail Suite 13,West Palm Beach,FL,33415-2904,www.pbacademy.net/,5.62E+13,Kris George,President/CEO,Private for-profit,Very small,Southeast
449506,SABER College,"3990 W Flagler St., Ste 103",Miami,FL,33134,sabercollege.edu/,3.05E+12,Josefina B. Habif,Chief Executive Officer,Private nonprofit,Very small,Southeast
449524,Taylor College,2531 East Silver Springs Boulevard,Ocala,FL,34470,taylorcollege.edu/,3522454119,Jeff Georgeson,President,Private for-profit,Very small,Southeast
449533,Pensacola School of Massage Therapy & Health Careers,2409 Creighton Rd,Pensacola,FL,32504,www.psmthc.com/,8504741330,Billy L. Clark,President,Private for-profit,Very small,Southeast
449597,Ideal Beauty Academy,1401 Youngstown Dr,Jeffersonville,IN,47130,idealbeautyacademy.net/,8122821371,Immy Moberly,President,Private for-profit,Very small,Great Lakes
449603,Denmark College,8101 Polo Club Dr,Merrillville,IN,46410,www.successbarberschool.com/,2197369999,Dennis Beavers,President,Private for-profit,Very small,Great Lakes
449612,Louisiana Culinary Institute,10550 Airline Hwy,Baton Rouge,LA,70816,www.lci.edu/,2257698820,E. Keith Rush,Cheif Executive Officer,Private for-profit,Very small,Southeast
449658,Bais Medrash Toras Chesed,901 Monmouth Ave,Lakewood,NJ,8701,www.bmtc.edu/,73236412202,Rhonda Stein,Executive Director,Private nonprofit,Very small,Mid East
449676,Ace Institute of Technology,"312 West 36 Street, 2nd Floor",New York,NY,10018,www.acecareer.edu/,2126959700,Amit Shorewala,President,Private for-profit,Very small,Mid East
449685,New Age Training,"145 West 30th Street, 8th Floor",New York,NY,10001-4034,https://newagetraining.com/,2129477940,Daniel Ioffe,Director,Private for-profit,Very small,Mid East
449700,Dayton School of Medical Massage,4457 Far Hills Ave,Dayton,OH,45429,www.massageschools.com/,9372946994,William Tahy,President,Private for-profit,Very small,Great Lakes
449728,ATA College,10820 E 45th St Suite 100,Tulsa,OK,74146,www.ata.edu/campus/tulsa-ok/,9184960800,Richard Dixon,Campus Director,Private for-profit,Very small,Southwest
449764,Visible Music College,200 Madison Ave,Memphis,TN,38103,www.visible.edu/,9013813939,Ken Steorts,President,Private nonprofit,Very small,Southeast
449773,CCI Training Center-Arlington,770 E. Road To Six Flags # 140,Arlington,TX,76011,www.ccitraining.edu/,8.17E+12,Martin Zandi,President,Private for-profit,Very small,Southwest
449782,Champion Beauty College,3920 FM 1960 West #210,Houston,TX,77068,championbeautycollege.com/,28158391176,Jim Adams,Vice President,Private for-profit,Very small,Southwest
449807,Southeast Texas Career Institute,975 Hwy 327 E Suite 150,Silsbee,TX,77656,www.setxci.com/,4.09E+12,Kristi Cole,Chief Administrative Officer,Private for-profit,Very small,Southwest
449816,Southwest Technical College,757 West 800 South,Cedar City,UT,84720,https://stech.edu/,4355862899,Brennan Wood,College President,Public,Very small,Rocky Mountains
449834,Virginia Beach Theological Seminary,2221 Centerville Turnpike,Virginia Beach,VA,23464-6847,www.vbts.edu/,7574793706,Daniel Davey,President,Private nonprofit,Very small,Southeast
449861,Milwaukee Career College,3077 N Mayfair Rd Ste 300,Milwaukee,WI,53222,www.mkecc.edu/,4142572939,Jack Takahashi,President,Private for-profit,Very small,Great Lakes
449870,University of the West,1409 Walnut Grove Ave,Rosemead,CA,91770,www.uwest.edu/,6265718811,Dr. Minh-Hoa Ta,President,Private nonprofit,Very small,Far West
449889,American College of Education,"101 West Ohio Street, Suite 1200",Indianapolis,IN,46204,www.ace.edu/,8002800307,Geordie Hyland,Chief Executive Officer,Private for-profit,Large,Great Lakes
449898,South University-Tampa,"4401 N Himes Ave, Suite 175",Tampa,FL,33614-7095,"www.southuniversity.edu/tampa#location=Tampa, FL",8133933800,Sylento Lewis,Campus Director & Dean of Academic Affairs & Ops,Private for-profit,Very small,Southeast
449904,Milan Institute of Cosmetology-San Antonio Military,605 SW Military Drive,San Antonio,TX,78221,www.milaninstitute.edu/,2109225900,Gary Yasuda,President,Private for-profit,Very small,Southwest
449922,Appalachian College of Pharmacy,1060 Dragon Road,Oakwood,VA,24631,www.acp.edu/,2.76E+13,Michael McGlothlin,President,Private nonprofit,Very small,Southeast
449959,Paul Mitchell the School-Tampa,7823 Citrus Park Town Center Mall,Tampa,FL,33625,paulmitchell.edu/tampa,8139729838,Stefano Veglio,Director,Private for-profit,Very small,Southeast
449968,Paul Mitchell the School-San Diego,410 A Street,San Diego,CA,92101,paulmitchell.edu/sandiego,6193981590,Joyce Cooper,Director,Private for-profit,Very small,Far West
449977,Paul Mitchell the School-Michigan,40688 Van Dyke Ave,Sterling Heights,MI,48313,paulmitchell.edu/sterlingheights,5869398600,Tina Black,Owner - Director,Private for-profit,Very small,Great Lakes
449986,Paul Mitchell the School-Sherman Oaks,15301 Ventura Blvd Unit P2,Sherman Oaks,CA,91403,paulmitchell.edu/shermanoaks,8007618006,Paul Mantea,Owner,Private for-profit,Very small,Far West
449995,Paul Mitchell the School-Tysons Corner,8041-L Tysons Corner Ctr,McLean,VA,22102,paulmitchell.edu/tysonscorner,7032880008,Robert Booterbaugh,Director,Private for-profit,Very small,Southeast
450021,Blue Cliff College-Houma,803 Barrow St,Houma,LA,70360,,,,,Private for-profit,Unknown,Southeast
450058,Fortis College-Columbus,4151 Executive Parkway Ste 120,Westerville,OH,43081,https://www.fortis.edu/,6148822551,Mark Sullivan,Campus President,Private for-profit,Very small,Great Lakes
450067,Fortis College-Cincinnati,11499 Chester Road Ste 200,Cincinnati,OH,45246,https://www.fortis.edu/,5.14E+13,Holly Helscher,Campus President,Private for-profit,Very small,Great Lakes
450119,Blue Cliff College-Fayetteville,3448 N. College,Fayetteville,AR,72703,,,,,Private for-profit,Unknown,Southeast
450128,Blue Cliff College-Alexandria,1505 Metro Dr Ste 1,Alexandria,LA,71301,bluecliffcollege.edu/,3184452778,Stacey Bowie,Campus Director,Private for-profit,Very small,Southeast
450298,Strayer University-Delaware,800 North King Street Suite 101,Wilmington,DE,19801,www.strayer.edu/campus-locations/delaware/wilmington,8774557180,Andrea Backman,President,Private for-profit,Very small,Mid East
450304,Brite Divinity School,2800 S. University Dr.,Fort Worth,TX,76129,www.brite.edu/,8172577575,Michael Cooper-White,Interim President,Private nonprofit,Very small,Southwest
450377,Strayer University-Alabama,"2 20th Street North, #150",Birmingham,AL,35203,www.strayer.edu/campus-locations/alabama/birmingham,8774557180,Andrea Backman,President,Private for-profit,Small,Southeast
450395,Brown Aveda Institute-Strongsville,17901 Southpark Center - Space 160,Strongsville,OH,44136,www.brownaveda.com/,4.40E+12,Edward Brown,CFO,Private for-profit,Very small,Great Lakes
450401,Clary Sage College,3131 South Sheridan,Tulsa,OK,74145,www.clarysagecollege.com/,9186100027,Bryan Day,President,Private nonprofit,Very small,Southwest
450571,Rasmussen University-Wisconsin,"904 South Taylor Street, Suite 100",Green Bay,WI,54303-2349,https://rasmussen.edu/,9205938400,Paula Singer,President & Chief Academic Officer,Private for-profit,Very small,Great Lakes
450599,Empire Beauty School-Richmond,9049 West Broad St. #3,Richmond,VA,23294,www.empire.edu/,8009204593,Franklin K. Schoeneman,Chairman/CEO,Private for-profit,Very small,Southeast
450605,Empire Beauty School-North Hills,4768 McKnight Road,Pittsburgh,PA,15237,www.empire.edu/,8009204593,Franklin K. Schoeneman,Chairman/CEO,Private for-profit,Very small,Mid East
450614,Empire Beauty School-Concord,Shoppes at Kings Grant 10075 Weddington Rd,Concord,NC,28027,www.empire.edu/,8009204593,Franklin K. Schoeneman,Chairman/CEO,Private for-profit,Very small,Southeast
450632,Lexington Healing Arts Academy,272 Southland Drive,Lexington,KY,40503,www.lexingtonhealingarts.com/,8592525656,Bill Booker,Executive Director,Private for-profit,Very small,Southeast
450641,Empire Beauty School-Hooksett,1328 Hooksett Rd,Hooksett,NH,3106,www.empirebeautyschools.com/,6037921400,John Langlois,President,Private for-profit,Very small,New England
450650,The Institute of Beauty and Wellness,327 East Saint Paul Avenue,Milwaukee,WI,53202-0000,www.ibw.edu/,4142272889,Susan Haise,Owner,Private for-profit,Very small,Great Lakes
450696,Carrington College-Stockton,1313 West Robinhood Drive B,Stockton,CA,95207-5509,https://carrington.edu/,2096763341,Mitch Charles,President,Private for-profit,Very small,Far West
450702,Carrington College-Citrus Heights,8915 Folsom Boulevard,Sacramento,CA,95826,https://carrington.edu/,9162095079,Mitch Charles,President,Private for-profit,Unknown,Far West
450711,Trend Barber College,14806 Ella Blvd.,Houston,TX,77090,trendbarbercollege.com/,2814408383,Mabel Mbachu,Vice President.,Private for-profit,Very small,Southwest
450720,Euphoria Institute of Beauty Arts & Sciences-Summerlin,9340 W. Sahara Ave Ste. 205,Las Vegas,NV,89117,www.lincolntech.edu/campus/las-vegas-summerlin-nv,7.02E+14,Lu Suarez,Regional Campus President,Private for-profit,Very small,Far West
450933,Columbia Southern University,21982 University Lane,Orange Beach,AL,36561-9000,www.columbiasouthern.edu/,2.52E+13,Ken Styron,President,Private for-profit,Large,Southeast
450951,Arizona Culinary Institute,10585 N 114th St Ste 401,Scottsdale,AZ,85259,www.azculinary.edu/,4806031066,Robert Wilson,President,Private for-profit,Very small,Southwest
450960,Healthcare Career College,"8527 Alondra Blvd, #174",Paramount,CA,90723-5258,https://healthcarecareercollege.edu/,5628041239,Amita Garg,CEO,Private for-profit,Very small,Far West
450988,Coastline Beauty College,16151 Harbor Blvd,Fountain Valley,CA,92708,www.coastlinebeauty.edu/,7149634000,Tom Do,President,Private for-profit,Very small,Far West
451042,Branford Academy of Hair and Cosmetology,251 West Main St,Branford,CT,6405,www.branfordacademy.com/,2033152985,Diana Leonardi,Head of School,Private for-profit,Very small,New England
451051,Academy of Massage and Bodywork,1218 Pulaski Hwy Ste 324,Bear,DE,19701,www.massage-academy.com/,3023926768,Gheorghe N Nastase,President/Director,Private for-profit,Very small,Mid East
451079,Academy for Five Element Acupuncture,305 SE 2nd Ave,Gainesville,FL,32601,www.acupuncturist.edu/,3523352332,Rebekah Johnson,Executive Director,Private nonprofit,Very small,Southeast
451097,Academy of Career Training,3501 W Vine St Ste 111,Kissimmee,FL,34741,academyofcareertraining.com/,4079438777,Elizabeth Petrusa,President,Private for-profit,Very small,Southeast
451103,Miami Regional University,700 S Royal Poinciana Blvd,Miami Springs,FL,33166,https://www.mru.edu/,3054429223,Ophelia Sanchez,President and CEO,Private for-profit,Very small,Southeast
451121,Paul Mitchell the School-Miami,8905 Dadeland Blvd,Miami,FL,33156,paulmitchell.edu/miami,3054879997,James Hammes,Director,Private for-profit,Very small,Southeast
451149,Aveda Institute-South Florida,4186 S. University Drive,Davie,FL,33328,https://www.beaveda.com/,7274981470,Steven Lazzara,Controller,Private for-profit,Small,Southeast
451158,Aveda Institute-Tallahassee,2020 W. Pensacola St.,Tallahassee,FL,32304,www.beaveda.com/,7274981470,Steven Lazzara,Controller,Private for-profit,Very small,Southeast
451167,Shear Excellence Hair Academy,3663 & 3679 W. Waters Avenue,Tampa,FL,33614,shearexcell.edu/,8139332468,Rosita Donaldson,President,Private for-profit,Very small,Southeast
451194,Carlson College of Massage Therapy,11809 Country Rd X28,Anamosa,IA,52205,www.carlsoncollege.com/,3194623402,Christina Rider,"Chief Operating Officer, Owner",Private for-profit,Very small,Plains
451228,MyComputerCareer at Indianapolis,"2601 Fortune Circle Dr E, Suite 100C",Indianapolis,IN,46241,www.mycomputercareer.edu/,9198136266,James A. Galati,CEO,Private for-profit,Small,Great Lakes
451237,Z Hair Academy,14471 Metcalf,Overland Park,KS,66223,www.zhairacademy.com/,9134064634,Ron McKenzie,President,Private for-profit,Very small,Plains
451255,DiGrigoli School of Cosmetology,1578 Riverdale St,West Springfield,MA,1089,www.digrigoli.com/school,4138270037,Paul J DiGrigoli,Owner/CEO,Private for-profit,Very small,New England
451282,Elevate Salon Institute,4050 Crooks Rd.,Royal Oak,MI,48073,esiroyaloak.com/,2489653353,Michael Bianchi,Owner,Private for-profit,Very small,Great Lakes
451291,Lakewood School of Therapeutic Massage,1102 6th St,Port Huron,MI,48060,lakewoodschool.edu/,8109873959,Dawn Newman,School Director,Private for-profit,Very small,Great Lakes
